,X,Y,SPECIES.NAME,training,sp1,sp2,sp3,sp4,sp5,prediction
55254,4850500,2612500,b'Picea abies',True,0.21311381459236145,-0.006907571107149124,-1.4933661222457886,0.03805765509605408,0.7914494276046753,b'Quercus robur'
133088,4688500,2907500,b'Picea abies',True,-1.742863416671753,2.7876274585723877,0.034885212779045105,1.5407235622406006,-3.764597177505493,b'Picea abies'
48086,4584500,4521500,b'Picea abies',True,-2.98919677734375,0.5723597407341003,1.964587688446045,0.9258663654327393,-2.5868866443634033,b'Betula pubescens'
91057,4617500,2852500,b'Picea abies',True,-0.32997003197669983,1.4830116033554077,-0.880198061466217,0.1045323982834816,-1.2091747522354126,b'Picea abies'
33673,4265500,2989500,b'Picea abies',True,0.7039397358894348,-0.23997873067855835,-1.3720988035202026,-0.7060930132865906,0.8837850093841553,b'Quercus robur'
65987,4120500,2613500,b'Picea abies',True,1.3530750274658203,-0.5865734815597534,-1.8135526180267334,-1.6431986093521118,1.2433775663375854,b'Fagus sylvatica'
20685,4079500,2938500,b'Picea abies',True,0.004087184090167284,0.10417775809764862,-1.1720359325408936,0.34471195936203003,0.4539516568183899,b'Quercus robur'
81112,4460500,2705500,b'Picea abies',False,-0.43966951966285706,0.902702271938324,-0.6694523096084595,0.7197756767272949,-0.9709905385971069,b'Picea abies'
165385,4315500,2848500,b'Picea abies',True,-0.007121905218809843,0.33735278248786926,-1.3244272470474243,0.5767115354537964,0.17314600944519043,b'Pinus sylvestris'
228342,4104500,2545500,b'Picea abies',True,0.10952956974506378,0.13187676668167114,-1.5557070970535278,0.2634331285953522,0.6401146650314331,b'Quercus robur'
19252,4161500,2670500,b'Picea abies',True,1.225634217262268,-0.477608323097229,-1.6633644104003906,-1.4051727056503296,1.0735636949539185,b'Fagus sylvatica'
129626,4086500,2946500,b'Picea abies',False,0.7007785439491272,-0.23174241185188293,-1.3527652025222778,-0.6890652775764465,0.868106484413147,b'Quercus robur'
90326,4257500,2702500,b'Picea abies',True,1.2948627471923828,-0.5532151460647583,-1.7231045961380005,-1.5793393850326538,1.1749823093414307,b'Fagus sylvatica'
214300,4028500,2364500,b'Picea abies',True,-0.7385371327400208,0.554930567741394,-0.3283437490463257,0.909217894077301,-1.043773889541626,b'Pinus sylvestris'
55145,5006500,2902500,b'Picea abies',True,0.7847908139228821,-0.28174054622650146,-1.3545944690704346,-0.8297312259674072,0.886733889579773,b'Quercus robur'
108919,3572500,3867500,b'Picea abies',True,0.4330627918243408,-0.08672294020652771,-1.8114500045776367,-0.19091251492500305,0.9929969310760498,b'Quercus robur'
19723,3499500,3710500,b'Picea abies',True,1.144201636314392,-0.4872400760650635,-1.5932002067565918,-1.3759363889694214,1.0960924625396729,b'Fagus sylvatica'
18220,4217500,4398500,b'Picea abies',True,-2.6476399898529053,0.5760678648948669,1.83357834815979,0.789104163646698,-2.481325626373291,b'Betula pubescens'
155983,4135500,2694500,b'Picea abies',True,1.2185306549072266,-0.4928654432296753,-1.589379072189331,-1.435831904411316,1.0477449893951416,b'Fagus sylvatica'
121367,4318500,2900500,b'Picea abies',True,0.7668105959892273,-0.24437162280082703,-1.6449819803237915,-0.6990623474121094,0.991963267326355,b'Quercus robur'
60949,4064500,2525500,b'Picea abies',True,-1.4198334217071533,0.447515070438385,0.7280870079994202,0.5432549118995667,-1.2784360647201538,b'Betula pubescens'
40678,4719500,4551500,b'Picea abies',True,-3.6181752681732178,5.629441738128662,1.3119968175888062,0.010770931839942932,-8.363929748535156,b'Picea abies'
171004,4468500,2709500,b'Picea abies',True,0.19424958527088165,0.13928496837615967,-1.0859568119049072,0.0848517194390297,0.4443884789943695,b'Quercus robur'
85116,4956500,4334500,b'Picea abies',False,-1.0049946308135986,0.4688718616962433,-0.043022871017456055,1.0299180746078491,-1.2935655117034912,b'Pinus sylvestris'
95645,4360500,2762500,b'Picea abies',True,0.4975225031375885,-0.16078871488571167,-1.6180638074874878,-0.41763561964035034,0.9995237588882446,b'Quercus robur'
186840,4696500,2727500,b'Picea abies',True,-1.242668628692627,1.644783854484558,0.7405853271484375,0.5607610940933228,-2.5788326263427734,b'Picea abies'
3111,4301500,4115500,b'Picea abies',True,-0.2712092101573944,0.274345338344574,-1.0228066444396973,0.8097091913223267,-0.11614775657653809,b'Pinus sylvestris'
211666,4569500,3773500,b'Picea abies',True,-0.8309659957885742,1.3739066123962402,0.5106750726699829,0.15036827325820923,-2.1766366958618164,b'Picea abies'
80136,4085500,2557500,b'Picea abies',True,-0.30373844504356384,0.20113253593444824,-1.0756034851074219,0.47500836849212646,0.21536359190940857,b'Pinus sylvestris'
148347,4543500,2646500,b'Picea abies',True,-0.6166090965270996,0.8160750269889832,0.20461104810237885,0.29009026288986206,-1.2060716152191162,b'Picea abies'
19755,4121500,2581500,b'Picea abies',True,0.07232882082462311,0.23469044268131256,-1.5765327215194702,0.3097569942474365,0.4926591217517853,b'Quercus robur'
68691,4599500,2912500,b'Picea abies',True,0.8815194964408875,-0.38874149322509766,-1.9302557706832886,-1.0127454996109009,1.305153489112854,b'Quercus robur'
64362,4533500,3906500,b'Picea abies',True,0.8991805911064148,-0.33047544956207275,-1.4063581228256226,-0.9586572647094727,0.9405215978622437,b'Quercus robur'
109698,5055500,4379500,b'Picea abies',True,-1.2291669845581055,1.6300926208496094,1.0233043432235718,-0.10976006090641022,-2.920206069946289,b'Picea abies'
45811,5185500,4007500,b'Picea abies',True,0.330012708902359,-0.054453637450933456,-1.4166102409362793,-0.14350982010364532,0.8021773099899292,b'Quercus robur'
9628,5340500,4543500,b'Picea abies',True,-2.1412155628204346,0.6819702386856079,1.4650118350982666,0.6736944913864136,-2.303961992263794,b'Betula pubescens'
46479,4487500,2734500,b'Picea abies',True,-3.2868897914886475,10.570281028747559,3.3907899856567383,-2.045764446258545,-17.098039627075195,b'Picea abies'
25635,4183500,2687500,b'Picea abies',True,0.21928168833255768,0.042595017701387405,-1.2820448875427246,0.032184384763240814,0.648148775100708,b'Quercus robur'
204902,4620500,2649500,b'Picea abies',True,-1.2451940774917603,0.456344336271286,0.6718098521232605,0.2731713652610779,-1.1671408414840698,b'Betula pubescens'
112186,4701500,4559500,b'Picea abies',True,-0.9411476254463196,4.5236382484436035,-6.006756782531738,2.102642297744751,-3.542639970779419,b'Picea abies'
32216,5283500,4543500,b'Picea abies',True,-2.848115921020508,0.45983201265335083,1.9261817932128906,0.9213011264801025,-2.4628171920776367,b'Betula pubescens'
60834,5301500,4476500,b'Picea abies',True,-1.6189351081848145,0.9004599452018738,1.1008919477462769,0.4046769142150879,-2.130962610244751,b'Betula pubescens'
83582,4335500,4061500,b'Picea abies',True,-0.04962901026010513,0.22154775261878967,-1.2594822645187378,0.5456317663192749,0.24161145091056824,b'Pinus sylvestris'
98365,4181500,2816500,b'Picea abies',True,-0.5815710425376892,0.33731400966644287,-0.5598220229148865,0.8887714147567749,-0.603156328201294,b'Pinus sylvestris'
31999,4276500,2785500,b'Picea abies',True,0.7378848791122437,-0.23799505829811096,-1.4071468114852905,-0.7065000534057617,0.8872150182723999,b'Quercus robur'
76288,4296500,4136500,b'Picea abies',True,-0.07440359890460968,0.09071427583694458,-1.2130014896392822,0.5134986639022827,0.37456846237182617,b'Pinus sylvestris'
202177,5309500,3893500,b'Picea abies',True,-0.48013296723365784,0.46698686480522156,-0.9660902619361877,1.0106385946273804,-0.5943570137023926,b'Pinus sylvestris'
66358,4655500,4495500,b'Picea abies',True,-1.8470938205718994,0.8543410897254944,1.6769473552703857,0.4882347583770752,-3.004750967025757,b'Betula pubescens'
179707,4363500,2818500,b'Picea abies',True,0.3428933024406433,-0.02862190082669258,-1.3608938455581665,-0.1258588433265686,0.7428785562515259,b'Quercus robur'
28901,5148500,3682500,b'Picea abies',True,0.5015390515327454,-0.11848390102386475,-1.4675464630126953,-0.3476684093475342,0.8462073802947998,b'Quercus robur'
198141,4191500,2599500,b'Picea abies',True,-2.9443869590759277,0.5601806640625,1.9547302722930908,0.9101300239562988,-2.5712194442749023,b'Betula pubescens'
114652,3716500,2302500,b'Picea abies',True,0.3306199312210083,-0.03734581544995308,-1.0078706741333008,-0.19950561225414276,0.594469428062439,b'Quercus robur'
125422,4776500,2908500,b'Picea abies',True,-4.982413291931152,9.039977073669434,2.2643494606018066,1.0458002090454102,-13.183396339416504,b'Picea abies'
231565,4916500,4895500,b'Picea abies',False,-2.8115553855895996,0.5608948469161987,1.8990740776062012,0.8767622113227844,-2.532282590866089,b'Betula pubescens'
76873,4176500,2788500,b'Picea abies',True,-0.15528033673763275,0.23779016733169556,-1.4392421245574951,0.758946418762207,0.2092299461364746,b'Pinus sylvestris'
68805,4612500,2767500,b'Picea abies',False,0.5799526572227478,-0.17794138193130493,-1.5033974647521973,-0.49119555950164795,0.911862850189209,b'Quercus robur'
235992,4255500,3615500,b'Picea abies',True,-0.11739946901798248,0.3492790460586548,-1.0160729885101318,0.594757616519928,-0.050674229860305786,b'Pinus sylvestris'
78541,4284500,2653500,b'Picea abies',False,3.0513949394226074,-1.047789454460144,-2.7645881175994873,-3.0433199405670166,1.1156518459320068,b'Fagus sylvatica'
34914,5250500,4051500,b'Picea abies',True,1.2465852499008179,-0.5064650177955627,-1.6237733364105225,-1.476211428642273,1.0778428316116333,b'Fagus sylvatica'
15476,5040500,4447500,b'Picea abies',True,-2.4572556018829346,0.5754832029342651,1.5833693742752075,0.7184777855873108,-2.1881537437438965,b'Betula pubescens'
101904,4818500,2941500,b'Picea abies',True,-1.1224116086959839,0.95011305809021,0.2563079595565796,0.8635058999061584,-2.0655019283294678,b'Picea abies'
114088,4078500,2567500,b'Picea abies',True,0.34726837277412415,-0.06162216141819954,-1.3835254907608032,-0.16991333663463593,0.7878545522689819,b'Quercus robur'
197504,4272500,3681500,b'Picea abies',False,-0.09759378433227539,0.37979239225387573,-1.450605869293213,0.7067960500717163,0.04191875457763672,b'Pinus sylvestris'
124161,4405500,2632500,b'Picea abies',False,0.18395373225212097,0.19219881296157837,-1.3621901273727417,0.1745598018169403,0.5029423236846924,b'Quercus robur'
177744,4261500,2591500,b'Picea abies',True,-0.7043524384498596,0.5752153396606445,-0.310205340385437,0.8471450805664062,-1.063797950744629,b'Pinus sylvestris'
14301,5014500,4298500,b'Picea abies',False,-2.582691192626953,-1.0218451023101807,3.207730770111084,3.3246493339538574,-8.28519058227539,b'Pinus sylvestris'
185737,5073500,3679500,b'Picea abies',True,0.1093791052699089,0.0718730092048645,-1.310042381286621,0.1653745323419571,0.617124617099762,b'Quercus robur'
179034,5045500,5059500,b'Picea abies',True,-3.138547897338867,0.5386020541191101,2.1373348236083984,1.004468321800232,-2.755218267440796,b'Betula pubescens'
79418,3439500,3879500,b'Picea abies',True,-1.7058994770050049,0.43590959906578064,1.1409547328948975,0.5008827447891235,-1.6224864721298218,b'Betula pubescens'
129153,4308500,3744500,b'Picea abies',True,-0.20474480092525482,0.1334482878446579,-1.7705448865890503,0.8649013638496399,0.40371984243392944,b'Pinus sylvestris'
20068,4656500,3066500,b'Picea abies',False,-0.7836300730705261,0.4134422540664673,-0.3931572437286377,1.0195844173431396,-0.9451956748962402,b'Pinus sylvestris'
31430,4690500,4874500,b'Picea abies',True,-2.7873380184173584,0.553612232208252,1.8452212810516357,0.863457441329956,-2.4502689838409424,b'Betula pubescens'
86968,4932500,4950500,b'Picea abies',True,-1.9809069633483887,0.39066022634506226,1.3017380237579346,0.5366564989089966,-1.697780728340149,b'Betula pubescens'
114028,4266500,2652500,b'Picea abies',True,-2.4540529251098633,0.4991174340248108,1.6053075790405273,0.7426203489303589,-2.155522108078003,b'Betula pubescens'
74344,4329500,3130500,b'Picea abies',True,0.31219246983528137,0.047150492668151855,-1.7484182119369507,0.027391746640205383,0.8430885076522827,b'Quercus robur'
182676,5347500,4423500,b'Picea abies',True,-0.30872079730033875,0.9744351506233215,-1.6072237491607666,1.219734787940979,-1.3093351125717163,b'Pinus sylvestris'
42135,4633500,2957500,b'Picea abies',True,-0.8563323020935059,0.6841188073158264,-0.1099795252084732,0.9296716451644897,-1.346871018409729,b'Pinus sylvestris'
22098,4129500,2628500,b'Picea abies',True,-0.024256087839603424,0.2843051552772522,-1.1827951669692993,0.5372238755226135,0.19047817587852478,b'Pinus sylvestris'
38661,4816000,4624000,b'Picea abies',True,-1.2715435028076172,0.47056475281715393,0.644708514213562,0.6587671041488647,-1.571515679359436,b'Pinus sylvestris'
104376,5177500,4272500,b'Picea abies',True,-5.284183979034424,3.893394708633423,4.485413074493408,0.8029908537864685,-9.107097625732422,b'Betula pubescens'
39690,4545500,4587500,b'Picea abies',True,-1.4521161317825317,1.3226019144058228,-1.0658838748931885,0.5075005292892456,-1.3952263593673706,b'Picea abies'
112745,4647500,4160500,b'Picea abies',True,-0.7982171177864075,0.43339577317237854,-0.49082183837890625,1.093767523765564,-0.9969385862350464,b'Pinus sylvestris'
96209,5075500,3769500,b'Picea abies',True,0.6095460057258606,-0.17578774690628052,-1.7953426837921143,-0.48473024368286133,1.0362597703933716,b'Quercus robur'
111547,4779500,2968500,b'Picea abies',True,0.06856080144643784,0.34870028495788574,-1.6061546802520752,0.47654348611831665,0.35117197036743164,b'Pinus sylvestris'
94728,4383500,2721500,b'Picea abies',True,-0.11310877650976181,0.4327009916305542,-1.0175939798355103,0.6229752898216248,-0.12301531434059143,b'Pinus sylvestris'
73171,4409500,2684500,b'Picea abies',True,0.02349749207496643,0.1659107357263565,-1.0367498397827148,0.29242968559265137,0.3257328271865845,b'Quercus robur'
105118,5289500,2695500,b'Picea abies',True,-0.5372422337532043,0.4451221227645874,-0.5184975862503052,0.7117893695831299,-0.6524083614349365,b'Pinus sylvestris'
17821,4945500,2977500,b'Picea abies',True,0.1547386646270752,0.12051846086978912,-1.2444945573806763,0.15168389678001404,0.53884357213974,b'Quercus robur'
17215,4631500,4568500,b'Picea abies',True,-3.3394598960876465,0.8607227206230164,2.2066545486450195,0.9531908631324768,-3.131225347518921,b'Betula pubescens'
37049,5288500,3612500,b'Picea abies',True,0.36069485545158386,-0.03339700773358345,-1.8380424976348877,-0.06088952720165253,0.9469237327575684,b'Quercus robur'
115717,4457500,4138500,b'Picea abies',True,-1.4724457263946533,0.610863208770752,0.6999615430831909,0.7787210941314697,-1.7930301427841187,b'Pinus sylvestris'
108593,4473500,3407500,b'Picea abies',True,0.4753892719745636,-0.08199417591094971,-2.029090404510498,-0.17548617720603943,1.0592950582504272,b'Quercus robur'
232994,4034500,2548500,b'Picea abies',True,0.866618812084198,-0.26665279269218445,-1.543677568435669,-0.8156064748764038,0.9259977340698242,b'Quercus robur'
145411,5297500,3576500,b'Picea abies',True,-0.3595055639743805,0.33740633726119995,-0.912605881690979,0.8471205234527588,-0.3259243071079254,b'Pinus sylvestris'
207443,3435500,3181500,b'Picea abies',True,0.42132577300071716,-0.07785329222679138,-1.8683654069900513,-0.21408773958683014,1.0352226495742798,b'Quercus robur'
14255,4248500,3685500,b'Picea abies',True,0.9708073735237122,-0.3605242371559143,-1.4693868160247803,-1.0546237230300903,0.9688557386398315,b'Fagus sylvatica'
98175,4155500,2574500,b'Picea abies',True,-0.6655915379524231,0.28963756561279297,-0.6991917490959167,1.029829502105713,-0.6072183847427368,b'Pinus sylvestris'
14290,4218500,2694500,b'Picea abies',True,0.6265339851379395,-0.18108995258808136,-1.7230021953582764,-0.49154937267303467,1.000690221786499,b'Quercus robur'
8410,4814500,3055500,b'Picea abies',True,0.6743966937065125,-0.25097522139549255,-1.2321937084197998,-0.6208728551864624,0.8077701330184937,b'Quercus robur'
226877,4545500,2770500,b'Picea abies',True,-0.043619778007268906,0.5444965362548828,-1.1196563243865967,0.5911940932273865,-0.1826019585132599,b'Pinus sylvestris'
18191,4767500,2911500,b'Picea abies',True,-4.426985263824463,5.191460609436035,2.3840832710266113,1.3590008020401,-8.897164344787598,b'Picea abies'
66075,4790500,2964500,b'Picea abies',True,-0.68632572889328,0.40220004320144653,-0.7799798846244812,1.0130925178527832,-0.6278833150863647,b'Pinus sylvestris'
94761,4616500,2973500,b'Picea abies',True,-0.9120325446128845,0.6866858601570129,-0.016103580594062805,0.9164736270904541,-1.3947808742523193,b'Pinus sylvestris'
151455,5270500,4136500,b'Picea abies',False,1.232828140258789,-0.5169404149055481,-1.6760929822921753,-1.4748880863189697,1.1322814226150513,b'Fagus sylvatica'
136126,4597500,2954500,b'Picea abies',False,0.33040574193000793,0.004407811909914017,-1.525829553604126,-0.0680055171251297,0.7828261852264404,b'Quercus robur'
213262,5146500,4465500,b'Picea abies',False,-2.6101434230804443,0.5227444171905518,1.7295910120010376,0.7666234970092773,-2.28674578666687,b'Betula pubescens'
119182,4198500,2762500,b'Picea abies',True,-0.6430657505989075,0.3753392696380615,-0.513128399848938,0.9082376956939697,-0.7027498483657837,b'Pinus sylvestris'
44525,4320500,2730500,b'Picea abies',True,1.4449777603149414,0.7787574529647827,-2.9519429206848145,-2.0693938732147217,0.06512877345085144,b'Fagus sylvatica'
113670,5137500,5073500,b'Picea abies',True,-2.7315590381622314,0.5706925988197327,1.898404598236084,0.7639238238334656,-2.5118300914764404,b'Betula pubescens'
88596,4340500,2722500,b'Picea abies',True,0.46421465277671814,-0.022855717688798904,-1.6050045490264893,-0.2063114196062088,0.8161710500717163,b'Quercus robur'
18943,4686500,2921500,b'Picea abies',True,-1.2904276847839355,1.768458604812622,0.29230159521102905,0.6835489869117737,-2.6702210903167725,b'Picea abies'
9774,4339500,4222500,b'Picea abies',True,-6.979883670806885,9.935803413391113,5.799264430999756,2.3326704502105713,-18.529321670532227,b'Picea abies'
149541,4107500,2709500,b'Picea abies',True,0.5067368745803833,-0.14206291735172272,-1.2577767372131348,-0.4374433755874634,0.7921198606491089,b'Quercus robur'
146455,4144500,2612500,b'Picea abies',True,0.62141352891922,-0.19166839122772217,-1.1505578756332397,-0.6124148368835449,0.7505744695663452,b'Quercus robur'
54818,5121500,3623500,b'Picea abies',False,0.5800971388816833,-0.15195386111736298,-1.4108221530914307,-0.4718358516693115,0.8420642614364624,b'Quercus robur'
34330,4836500,3018500,b'Picea abies',True,-0.5219863653182983,0.24080494046211243,-0.47693294286727905,0.5668847560882568,-0.31307253241539,b'Pinus sylvestris'
167617,5165500,4323500,b'Picea abies',True,-3.1057119369506836,5.877315521240234,-1.0408098697662354,2.4781782627105713,-7.0048933029174805,b'Picea abies'
186968,5117500,3773500,b'Picea abies',True,0.07483059167861938,0.17845293879508972,-1.490742564201355,0.3677296042442322,0.539801299571991,b'Quercus robur'
235739,4767500,2898500,b'Picea abies',True,-7.262235164642334,12.095582008361816,4.465558052062988,1.5309268236160278,-19.00653648376465,b'Picea abies'
36424,4594500,2999500,b'Picea abies',True,0.590453028678894,-0.1744796633720398,-1.3235200643539429,-0.5219414830207825,0.8262554407119751,b'Quercus robur'
145455,4589500,2843500,b'Picea abies',False,-3.5299768447875977,4.776259422302246,-0.4665193557739258,2.9198172092437744,-8.60988998413086,b'Picea abies'
141252,5243500,4349500,b'Picea abies',True,-3.589205265045166,5.3965911865234375,2.1297693252563477,1.522280216217041,-9.664898872375488,b'Picea abies'
5212,4424500,4614500,b'Picea abies',True,-3.176072120666504,0.5322031378746033,2.2466297149658203,1.0728543996810913,-2.917645215988159,b'Betula pubescens'
209049,4761500,2972500,b'Picea abies',False,-0.539434015750885,1.0269067287445068,-0.859468936920166,0.7804921269416809,-1.0112119913101196,b'Picea abies'
8101,3494500,3583500,b'Picea abies',False,0.6989123225212097,-0.2377547323703766,-1.5860826969146729,-0.6638308763504028,0.97348952293396,b'Quercus robur'
43547,3747500,2662500,b'Picea abies',True,-0.15990373492240906,0.36371779441833496,-1.1063624620437622,0.7039977312088013,-0.14256766438484192,b'Pinus sylvestris'
135677,4691500,4349500,b'Picea abies',True,-1.3945460319519043,0.5047765374183655,0.6563440561294556,0.8340650200843811,-1.6407549381256104,b'Pinus sylvestris'
31905,3829500,2487500,b'Picea abies',True,-0.09048189222812653,0.13720789551734924,-0.9809411764144897,0.5158204436302185,0.21516045928001404,b'Pinus sylvestris'
129765,5243500,4701500,b'Picea abies',False,-2.7912678718566895,0.5653368234634399,1.8627839088439941,0.8226569294929504,-2.4711012840270996,b'Betula pubescens'
68568,5251500,4069500,b'Picea abies',True,0.5714572072029114,-0.1651219129562378,-1.516467809677124,-0.4586513042449951,0.9104858636856079,b'Quercus robur'
31485,4626500,2897500,b'Picea abies',True,-1.9627106189727783,1.103276252746582,1.7846757173538208,1.8304630517959595,-4.274810314178467,b'Pinus sylvestris'
23506,4980500,4240500,b'Picea abies',False,-1.7023077011108398,1.1021760702133179,-2.189159631729126,4.290627956390381,-3.7423408031463623,b'Pinus sylvestris'
116865,4768500,4680500,b'Picea abies',True,-1.7110029458999634,0.5496141910552979,1.138030767440796,0.5209186673164368,-1.7780706882476807,b'Betula pubescens'
124960,4874500,2999500,b'Picea abies',True,0.4104297459125519,-0.09723666310310364,-1.551459550857544,-0.2411571592092514,0.8993921279907227,b'Quercus robur'
82151,5225500,4374500,b'Picea abies',True,-1.5998135805130005,7.107155799865723,0.8992025852203369,-0.5514744520187378,-10.822200775146484,b'Picea abies'
6871,5190500,4473500,b'Picea abies',True,-1.3739508390426636,1.3576079607009888,0.6248296499252319,0.0990319699048996,-2.261199712753296,b'Picea abies'
102130,4998500,4501500,b'Picea abies',False,-2.7554383277893066,0.3948765695095062,1.9277863502502441,1.1328239440917969,-2.6218349933624268,b'Betula pubescens'
116889,5247500,3799500,b'Picea abies',True,-0.24706557393074036,0.47800761461257935,-0.9584972262382507,0.800349235534668,-0.37446948885917664,b'Pinus sylvestris'
123123,4236500,2663500,b'Picea abies',False,-0.1371404528617859,0.3295881152153015,-0.9389297962188721,0.38504141569137573,-0.0023773014545440674,b'Pinus sylvestris'
58918,4074500,2685500,b'Picea abies',True,0.8305198550224304,-0.29268258810043335,-1.5673962831497192,-0.835544228553772,0.9798834323883057,b'Quercus robur'
54703,5205500,3685500,b'Picea abies',True,0.788883626461029,-0.3052515387535095,-1.664150595664978,-0.8354710936546326,1.0719928741455078,b'Quercus robur'
78737,5070500,2968000,b'Picea abies',True,0.3114604651927948,0.12061911821365356,-1.3819161653518677,0.015710383653640747,0.6033420562744141,b'Quercus robur'
41880,4906500,2927500,b'Picea abies',True,-0.007040481548756361,0.34557414054870605,-1.435840368270874,0.5951587557792664,0.17599132657051086,b'Pinus sylvestris'
19899,4934500,4922500,b'Picea abies',True,-2.237356185913086,0.6240148544311523,1.5197598934173584,0.661567211151123,-2.236276865005493,b'Betula pubescens'
80902,4629500,2625500,b'Picea abies',True,-1.8423988819122314,0.9442093372344971,1.3308663368225098,0.5597757697105408,-2.4595768451690674,b'Betula pubescens'
27830,5346500,3798500,b'Picea abies',True,-0.22139185667037964,0.355471134185791,-1.296523094177246,0.8685693740844727,-0.09727823734283447,b'Pinus sylvestris'
35667,5286500,4477500,b'Picea abies',True,-0.36269649863243103,0.07311753183603287,-0.08217142522335052,0.12356608361005783,-0.024439841508865356,b'Pinus sylvestris'
13640,5282500,4298500,b'Picea abies',True,-4.482792377471924,11.0438232421875,-1.9742190837860107,2.9620723724365234,-13.126928329467773,b'Picea abies'
123398,4799500,2972500,b'Picea abies',True,-0.030644025653600693,0.2509182393550873,-1.8168528079986572,0.6788523197174072,0.4597594439983368,b'Pinus sylvestris'
62241,4218500,3960500,b'Picea abies',True,-0.83793705701828,0.905839204788208,0.22647835314273834,0.6545555591583252,-1.714495301246643,b'Picea abies'
29612,4252500,2933500,b'Picea abies',True,0.040049705654382706,0.18482768535614014,-1.1910276412963867,0.35908007621765137,0.3997015357017517,b'Quercus robur'
44076,4174500,3094500,b'Picea abies',False,0.9213101267814636,-0.3595329821109772,-1.5456165075302124,-1.0192493200302124,1.0224146842956543,b'Quercus robur'
71036,4375500,4476500,b'Picea abies',True,-0.5900553464889526,1.184047818183899,-0.5726935863494873,-0.07724684476852417,-1.022542119026184,b'Picea abies'
198270,4774500,2916500,b'Picea abies',True,-2.6720380783081055,0.6049935817718506,1.7347180843353271,0.7159720659255981,-2.3667261600494385,b'Betula pubescens'
81429,4371500,2860500,b'Picea abies',False,0.16326361894607544,0.14863760769367218,-1.6202527284622192,0.24030974507331848,0.6705601215362549,b'Quercus robur'
141335,4593500,2602500,b'Picea abies',True,-2.3260090351104736,0.5056444406509399,1.4532923698425293,0.706963062286377,-1.990167260169983,b'Betula pubescens'
122877,4343500,3694500,b'Picea abies',True,-0.039528634399175644,0.14804717898368835,-1.5431287288665771,0.5083321928977966,0.4904495179653168,b'Pinus sylvestris'
138721,5101500,2822500,b'Picea abies',False,1.153861165046692,-0.43530336022377014,-1.54066002368927,-1.3021036386489868,0.9824037551879883,b'Fagus sylvatica'
60175,5256500,4479500,b'Picea abies',False,-2.462616205215454,0.5863621830940247,1.6992632150650024,0.7281045913696289,-2.405076026916504,b'Betula pubescens'
73984,4757500,2954500,b'Picea abies',False,-0.23996558785438538,1.0680683851242065,-1.1720361709594727,-0.6931444406509399,-0.4869680106639862,b'Picea abies'
145441,4918500,2980500,b'Picea abies',True,0.6972924470901489,-0.21081039309501648,-1.587328314781189,-0.6006134748458862,0.9536594152450562,b'Quercus robur'
10880,4057500,2645500,b'Picea abies',True,-0.23901906609535217,0.24889615178108215,-0.7412557601928711,0.3627501130104065,-0.03791573643684387,b'Pinus sylvestris'
27054,4702500,2648500,b'Picea abies',True,-0.11370135843753815,0.19307082891464233,-0.31082889437675476,0.07890553027391434,-0.176241934299469,b'Picea abies'
4338,4225500,2848500,b'Picea abies',True,-0.4822097718715668,0.29566654562950134,-0.7927874326705933,0.7864278554916382,-0.3425908088684082,b'Pinus sylvestris'
123677,4378500,4261500,b'Picea abies',False,-1.3424253463745117,0.3137211799621582,0.8997340202331543,0.5578266978263855,-1.3719555139541626,b'Betula pubescens'
173916,4457500,4647000,b'Picea abies',True,-2.9166057109832764,0.5462960004806519,1.9587554931640625,1.0129857063293457,-2.6271932125091553,b'Betula pubescens'
106123,4526500,3745500,b'Picea abies',True,-0.1926693320274353,0.18961568176746368,-1.5090323686599731,0.8859822750091553,0.2249537706375122,b'Pinus sylvestris'
193777,4857500,2925500,b'Picea abies',False,-6.524184703826904,1.8868292570114136,3.187180995941162,3.8900787830352783,-7.593776226043701,b'Pinus sylvestris'
70736,5128500,3702500,b'Picea abies',True,-0.2585529386997223,0.24981510639190674,-1.0064013004302979,0.8083733320236206,-0.11959728598594666,b'Pinus sylvestris'
81283,4088500,2678500,b'Picea abies',True,-1.764920711517334,0.2800136208534241,1.2182785272598267,0.5218423008918762,-1.5399636030197144,b'Betula pubescens'
130210,5211500,4597500,b'Picea abies',True,-3.374755859375,5.890854835510254,0.3465424180030823,0.7973190546035767,-7.381123065948486,b'Picea abies'
136875,4568500,4639500,b'Picea abies',True,-2.8256046772003174,0.5803799033164978,1.8676080703735352,0.845108151435852,-2.4896323680877686,b'Betula pubescens'
110350,4727500,4726500,b'Picea abies',True,-2.752305507659912,0.6045010685920715,1.83461594581604,0.7695735692977905,-2.4776556491851807,b'Betula pubescens'
50756,5108000,3495000,b'Picea abies',True,-0.24970191717147827,0.393920361995697,-1.0982459783554077,0.7848545908927917,-0.19575291872024536,b'Pinus sylvestris'
107486,4693500,2971500,b'Picea abies',True,0.3100532293319702,0.2618754506111145,-1.0663238763809204,-0.14090941846370697,0.24138347804546356,b'Fagus sylvatica'
81989,4011500,2788500,b'Picea abies',True,0.5289522409439087,-0.10755956172943115,-1.350473165512085,-0.38513755798339844,0.7725167274475098,b'Quercus robur'
186166,4338500,2724500,b'Picea abies',True,0.2855939269065857,-0.013293314725160599,-1.2742516994476318,-0.07322036474943161,0.701086163520813,b'Quercus robur'
